"all_dataset$Group" "CBendsProportion" "IBendsProportion" "Length4BoutCount" "TimeFactor" "Transition_jg_Proportion" "Transition_ess_Proportion" "Transition_gg_Proportion" "JBendsProportion" "TotalBoutCount" "Transition_sgs_Proportion" "Transition_gss_Proportion" "ScootsProportion" "Transition_sg_Proportion" "Transition_is_Proportion" "OBendsProportion" "Transition_sss_Proportion" "HBendsProportion" "Transition_js_Proportion" "Transition_cs_Proportion" "Length5BoutCount" "Transition_gs_Proportion" "Transition_css_Proportion" "Transition_oss_Proportion" "Transition_hs_Proportion" "Length6PlusBoutCount" "Transition_os_Proportion" "Transition_hss_Proportion" "Transition_iss_Proportion" "Transition_es_Proportion" "Transition_jss_Proportion" "EBendsProportion" "Length2BoutCount" "GBendsProportion" "Transition_ss_Proportion" "Length1BoutCount" "Length3BoutCount"
"CNO_10microM" 0.0471596570471975 0.197964445616932 0.666666666666667 10 0.00166666666666667 0 0.00157232704402516 0.0265524887836543 97 0.00347222222222222 0.137016285371549 0.495866227071356 0.0144392033542977 0.114320084999885 0.0102195401409801 0.542762671052145 0.027054724919667 0.039610149377075 0.0321192035037762 1.08333333333333 0.132147300124548 0.0606129981129981 0.0135281385281385 0.0231971891100637 0 0.00842592592592593 0.0316376484139642 0.11227244977245 0.00826719576719577 0.0986975865265339 0.00994225911902945 8 0.185240657301184 0.619196160644551 77.25 10
"CNO_10microM" 0.0404348985198147 0.161992310271325 1 11 0.00146198830409357 0 0 0.0266344881519369 92.5833333333333 0.00297619047619048 0.0722432875805638 0.530966712217444 0.00870382477933965 0.0985572411938241 0.011996921824737 0.662859039049896 0.0280007233110104 0.0241839963314286 0.0389680529402396 1.08333333333333 0.140034677819055 0.0850661531208207 0.019036519036519 0.0238184420592046 0.5 0.00902476826772601 0.0322039826115913 0.0790142943515706 0.0093323874113471 0.0466005337728483 0.0117328230041455 9.66666666666667 0.188241122699587 0.63945823006235 71.5 8.83333333333333
"CNO_10microM" 0.0387237364409823 0.163464701918412 0.916666666666667 12 0.00170068027210884 0.00490196078431373 0.0117415935672515 0.0673461489950755 91 0 0.117338712199393 0.508363130526132 0.0135934454191033 0.105451750430304 0.0278761557956457 0.525275811220084 0.027650527600961 0.0551082056516187 0.026834336795493 1.66666666666667 0.0948975085518239 0.0626420792829462 0 0.0167791766216018 0.25 0.00317817817817818 0.0156981821068508 0.0712612129872192 0.00689390689390689 0.11954870808586 0.024740297381298 9.25 0.141835301341493 0.570625166023902 68.75 10.1666666666667
"CNO_10microM" 0.0675772314912667 0.156067277447675 1.08333333333333 13 0.00546208350683772 0.0154105154105154 0 0.0176139638964922 84.0833333333333 0.00983796296296296 0.137010315382372 0.529822408883549 0.018496413717002 0.0945162967462441 0.010385888617241 0.642294905084014 0.0224499694503999 0.0182803021454019 0.0211837675266488 2 0.147130351373635 0.0333842504915886 0.00925925925925926 0.0395784365303582 0.0833333333333333 0.00716032013056637 0.0151098901098901 0.0634865613313889 0.00940411625643165 0.0378310932479351 0.0225381488483119 8.33333333333333 0.173545111365065 0.621723358006083 62.75 9.83333333333333
"CNO_1microM" 0.0364544288126008 0.13354099384796 2.33333333333333 1 0 0.0113690092413497 0 0.0269394912046038 395 0.00767288267288267 0.138127897733985 0.43829599296743 0.00754288838309457 0.103029049506482 0.00252709016796341 0.641550838441893 0.0204510906350965 0.0120225857159181 0.0244870445937401 0.666666666666667 0.223907173030151 0.0468590052370568 0.00849358974358974 0.0145800267084747 0 0.00365229500200974 0.00950659981457083 0.0960990583068056 0.00457307771593486 0.0291991318474369 0.00544053497698707 33.0833333333333 0.336350377387358 0.5935065799142 331.5 27.4166666666667
"CNO_1microM" 0.0465943380587734 0.22043318798995 1.58333333333333 2 0.00170068027210884 0.00347222222222222 0.00102880658436214 0.0369486296463438 226 0.00146198830409357 0.146770108926391 0.337966173210382 0.0110251491901108 0.162656377560972 0.00617629035078524 0.473648856323863 0.0490923108629455 0.0341212397735348 0.0241229596630502 0.583333333333333 0.196744182083535 0.0586173307151573 0.00292397660818713 0.036549372553464 0.166666666666667 0.00385054919027741 0.0430290742736679 0.174652150836284 0.00985104927807908 0.0721994442114585 0.0234317700660765 20.1666666666667 0.279357299814744 0.500784578150957 186.5 17
"CNO_1microM" 0.0482649061991692 0.225370835197186 0.75 3 0.00314465408805031 0.0073015873015873 0.00126262626262626 0.0324208844410036 143.583333333333 0.00641025641025641 0.155884164145034 0.412882476074486 0.00413618948101707 0.139996030238793 0.00212611291235654 0.566195784891437 0.0356595797137278 0.0219762869679181 0.0388694703654083 0.916666666666667 0.203074470818575 0.0853325901151988 0.00634920634920635 0.0233978294220693 0 0.0027972027972028 0.0304578754578755 0.087596751075012 0.00680517663171345 0.0508485958485959 0.0156269177323956 15.0833333333333 0.227648287729676 0.545158828545392 114.083333333333 12.75
"CNO_1microM" 0.0536656627061535 0.257548866635569 0.75 4 0 0.00396825396825397 0 0.0353370674784812 107.333333333333 0 0.201462791986986 0.366342806016325 0.00854700854700855 0.152448847976174 0.00450921509643634 0.470076152939056 0.0453297612203693 0.042453958430605 0.045683293874977 0.916666666666667 0.167132906416682 0.0643540673782609 0.00694444444444444 0.0150903207973595 0.0833333333333333 0.00319699852039738 0.0105820105820106 0.119787410916443 0.00958624708624708 0.101720971680649 0.0157497595572218 11.0833333333333 0.221516861289444 0.51866048262288 85.5833333333333 8.91666666666667
"CNO_1microM" 0.0617906990301106 0.24232406925023 0.5 5 0.00277777777777778 0.00520833333333333 0 0.037339985112089 73.8333333333333 0 0.126087454212454 0.389385243881033 0.0207749766573296 0.156925952551563 0.00885459601093768 0.519160816035816 0.0458834374117289 0.0428246298519408 0.0275607335957639 0.5 0.121538093567237 0.0518353174603175 0.0163690476190476 0.0288546858137194 0.166666666666667 0.00933706816059757 0.0327380952380952 0.153769841269841 0.00387596899224806 0.0908628408628409 0.010459511320441 6.5 0.20396245798343 0.569712576714971 58.9166666666667 7.25
"CNO_1microM" 0.0599850068457401 0.221415990460736 0.75 6 0.00563973063973064 0 0 0.0280243375368096 74.0833333333333 0.0177884615384615 0.204712799278017 0.41865830387548 0.0126770773509904 0.133373771434772 0.0104300822438783 0.452999747836704 0.0439348829690162 0.0148902979066023 0.0385638361989486 0.833333333333333 0.182336493684235 0.0996473031799119 0.034277950310559 0.0244853629292989 0.166666666666667 0.0137733166909368 0.0276098901098901 0.0985042735042735 0.00378787878787879 0.0516390614216701 0.011390250879374 7.5 0.206161145188966 0.561906827537543 57.75 7.08333333333333
"CNO_1microM" 0.067744406462637 0.210246402089156 0.666666666666667 7 0.00555555555555556 0.0317460317460317 0.00378787878787879 0.0282513949693596 63.0833333333333 0.00813492063492064 0.109346282372598 0.42156127775192 0.0209613142025933 0.118035965741531 0.00867331439055023 0.557132414369256 0.0474304235280796 0.0278705421562564 0.0551985712699998 0.583333333333333 0.106114884561728 0.120655806182122 0.00396825396825397 0.0231403931985327 0 0.00427350427350427 0.00813492063492064 0.0907581453634085 0.0162240537240537 0.0661549707602339 0.0123923611565115 6.08333333333333 0.203700419651787 0.60352042752375 48.75 7
"CNO_1microM" 0.0487810103852494 0.18550795772683 0.583333333333333 8 0 0 0.0036231884057971 0.0277049543932844 65.25 0 0.0919082279376397 0.44303264121732 0 0.122622552307384 0.0171929348672803 0.644479336023454 0.0354707351377721 0.00873015873015873 0.0239475639920579 0.75 0.153367061806597 0.0272233893557423 0.074002849002849 0.0280911771456822 0 0.0340930860327412 0.017379679144385 0.107230568995275 0.00198412698412698 0.0215617715617716 0.0193924757046355 7.58333333333333 0.222917290567628 0.586647598647464 50.5833333333333 5.75
"CNO_1microM" 0.0573660204410872 0.184502611140162 0.5 9 0.00592917478882391 0.0444444444444444 0.00928381962864721 0.0319892301047385 67.3333333333333 0 0.159361471861472 0.449950352559102 0.0142347807577693 0.118686075806285 0.0168357878553013 0.528281325156325 0.0383139016671819 0.0201533130004378 0.0232153779150442 0.666666666666667 0.137521104213543 0.0157903439153439 0.00378787878787879 0.0406016667458315 0.166666666666667 0.0050705467372134 0.0384259259259259 0.141653138528139 0.0133547008547009 0.046875 0.0138983273888934 7.08333333333333 0.207143768843535 0.589579144155092 51.75 7.16666666666667
"CNO_1microM" 0.0503127711130448 0.175975564087175 0.416666666666667 10 0.0216374269005848 0 0.00838401483781919 0.0352579243890406 75.25 0.00694444444444444 0.155937118437118 0.504602391223488 0.0162418562876229 0.109696011209194 0.00759928014954488 0.488433108286049 0.0331011061781002 0.0218309946758223 0.0357643841983087 0.25 0.126539921078137 0.0916110033757093 0.0545634920634921 0.0329927872914192 0.166666666666667 0.0186766735679779 0.0416666666666667 0.0742012617012617 0.00558035714285714 0.0605769230769231 0.0132303731173095 8.25 0.179920589742297 0.568540533041465 58.9166666666667 7.25
"CNO_1microM" 0.0662545127367696 0.191006384450662 0.583333333333333 11 0.014973544973545 0.00833333333333333 0 0.0314165919888054 61.75 0 0.140145502645503 0.491637204677699 0.0043859649122807 0.147051836967899 0.0128943999279839 0.49416627762216 0.0383085252198532 0.0421946148897147 0.0414394223105657 0.666666666666667 0.151151273778316 0.0883169934640523 0.0208333333333333 0.0120214328925763 0.25 0.0106349206349206 0.014161220043573 0.0717592592592593 0.00396825396825397 0.0717339713663243 0.0148728740568267 6.33333333333333 0.153609506941401 0.540836142079336 47.6666666666667 6.25
"CNO_1microM" 0.0680758793583997 0.162710279882677 0.916666666666667 12 0 0.00520833333333333 0.00347222222222222 0.0184507961286947 73 0.0150263409961686 0.0907184255624925 0.535557878121623 0.0100376517710614 0.100367864954283 0.0183573775041063 0.663496850324944 0.0319571763095763 0.029261051218919 0.0441214597864214 1.08333333333333 0.101239772372327 0.0527592981637099 0.00694444444444444 0.017155243671262 0.0833333333333333 0.02753484003484 0.0255743101838437 0.0713236178309708 0.00181159420289855 0.0643187495304635 0.00429925549490767 6.5 0.160591357200015 0.65765345492092 56.75 7.66666666666667
"CNO_1microM" 0.0474803916614261 0.147907349122114 1.58333333333333 13 0 0.00757575757575758 0 0.0194515471982556 66.6666666666667 0.0480769230769231 0.200564872503997 0.559487792929577 0.0257084309133489 0.0702483115054805 0.0083870073094211 0.569831732430057 0.0252565883800717 0.0246608329080964 0.0226565876726174 1.33333333333333 0.138872297496788 0.0368735635279753 0.0119047619047619 0.0110033442076786 0.5 0.00595238095238095 0.00427350427350427 0.0649662837162837 0.00457124842370744 0.0507242676574072 0.00973135753837508 6.58333333333333 0.182297965860759 0.683977638044658 49.25 7.41666666666667
"CNO_3microM" 0.0310890198949502 0.136776443073715 2.91666666666667 1 0 0.00793650793650794 0 0.0264060918903819 380.5 0.00157232704402516 0.140816894841533 0.42462989480342 0.00576255812132657 0.0858760268290588 0.0045107228755769 0.660591056043625 0.0258239659630782 0.0157812487905772 0.0345242386138579 1.58333333333333 0.243801061843074 0.07571105549964 0 0.0184722979331377 0.166666666666667 0.000570776255707763 0.00667270531400966 0.0760787096718188 0.00622919560485239 0.0290484166048153 0.00631677646092779 40.25 0.34444708503795 0.582183046269423 310.083333333333 25.5
"CNO_3microM" 0.0657492911977279 0.218350419846012 1.58333333333333 2 0.00210727969348659 0.0225232198142415 0 0.0372027906351345 270 0.00476190476190476 0.142770017363671 0.332215300552541 0.00421455938697318 0.160353686708518 0.00730327304417269 0.469417160138909 0.0437378104428161 0.023352822197296 0.0426033893797155 1.08333333333333 0.21251841025856 0.0923805377414124 0.0141534391534392 0.029783121560755 0.166666666666667 0.00534060660368424 0.0480070683244058 0.147665553794617 0.0100644499051137 0.0535591941454944 0.0185260149954464 29.5 0.276915099286149 0.490754840707262 219.916666666667 17.75
"CNO_3microM" 0.0676875527663859 0.257872924204767 0.916666666666667 3 0.0072702834799609 0.0181204960616725 0.000694444444444444 0.0347300382539808 193.833333333333 0.0036231884057971 0.0991739895512274 0.32890304446866 0.0058005490129146 0.159003859557657 0.00462345479744894 0.42269326100315 0.04962896447962 0.0336208734846632 0.0528010790436354 0.583333333333333 0.174085975294624 0.113969039864181 0.0262443438914027 0.0418736370251326 0.166666666666667 0.0137807677838066 0.052802278473634 0.158623880618766 0.0151151672297584 0.0699456005615426 0.0233864604175081 21.5 0.233167560611629 0.47040346389119 157.833333333333 12.8333333333333
"CNO_3microM" 0.0606394110877395 0.260705213368167 1.33333333333333 4 0.00333333333333333 0.0260942760942761 0 0.036860679031313 134.666666666667 0.00462962962962963 0.106812087694441 0.353088531627938 0.00734041091183948 0.172382597888375 0.00959480672558165 0.472442562883739 0.0479569262960453 0.0343094770482031 0.0430833012287405 0.583333333333333 0.129065148903135 0.116172090436796 0.00555555555555556 0.0299761904164239 0.0833333333333333 0.00401549508692366 0.0363899172722702 0.115524589789296 0.0217758219326164 0.0762990005637065 0.0341686533127318 13 0.196985778550484 0.519010442085947 109.666666666667 10
"CNO_3microM" 0.0659601352350655 0.234613152045329 1.16666666666667 5 0.0060307987032125 0.00694444444444444 0 0.0292879834045059 109.083333333333 0.00555555555555556 0.0912554804530508 0.416744178719923 0.00788254755996692 0.136232736129119 0.0101465687143883 0.532617049049274 0.0448393474620981 0.0305140935950531 0.0517874304043719 0.916666666666667 0.129226482073365 0.0931133325682558 0.0224140380789997 0.0222725388457845 0.25 0.00911435150565585 0.0251155969634231 0.089594022949202 0.00881484933209071 0.0838765910489056 0.0228886536738589 12.5 0.175519980744831 0.573360646570614 84.8333333333333 9.41666666666667
"CNO_3microM" 0.0653274911850158 0.227819825307446 0.583333333333333 6 0 0.00925925925925926 0.00564814814814815 0.0370544214004772 92.4166666666667 0 0.0865588115588116 0.41694375005728 0.00654816190041908 0.162524450603826 0.00787249546366003 0.511912393162393 0.0407238608076064 0.0344576977767674 0.048841594579523 1.25 0.115113087718028 0.121919515669516 0.0275742775742776 0.0161312375549233 0.166666666666667 0.0108762748255502 0.00714285714285714 0.134166412291412 0.00886665218961652 0.0893136955636956 0.0325061150243307 10.75 0.171752040754184 0.561241305375737 71.0833333333333 8.58333333333333
"CNO_3microM" 0.0855718920124001 0.21105750612661 1.16666666666667 7 0 0 0.00252525252525253 0.0336891618606118 92.5 0.00694444444444444 0.0560606060606061 0.407969260310655 0.0129471977298064 0.125715856666862 0.0130970270681359 0.468353949971597 0.0507576002179478 0.0415791262830737 0.056241017491734 0.5 0.101096947728334 0.120668601550954 0.0591880341880342 0.0448969795441393 0 0.0254443473193473 0.04755291005291 0.117185592185592 0.00946969696969697 0.0911334036334037 0.0285071991743256 10 0.169350353229314 0.552953687704255 72 8.83333333333333
"CNO_3microM" 0.0541284295837315 0.211449208486121 0.833333333333333 8 0 0.00595238095238095 0 0.0307814986869381 86.0833333333333 0 0.185634708428826 0.440098805062842 0.0102157102157102 0.108851113838326 0.0141737528597187 0.499117222646634 0.0531354719906936 0.0180431815981688 0.036489147870222 0.583333333333333 0.161650438696475 0.0781300398947458 0.0430555555555555 0.0257122767352946 0.166666666666667 0.0175894958503654 0.0281523215346745 0.103017570664629 0.00941966530201824 0.031687675070028 0.0307814721972291 9.5 0.165451361132726 0.59105764936967 66.0833333333333 8.91666666666667
"CNO_3microM" 0.0647187484033503 0.234498542925553 0.75 9 0.00706018518518519 0.0215686274509804 0.00219298245614035 0.0256036141610437 84.4166666666667 0.00925925925925926 0.0721473311546841 0.415916415029325 0.0043859649122807 0.12324061743945 0.0200396328398227 0.499153678565443 0.0449749450390166 0.0233129119094031 0.0551535206420902 0.5 0.113248364277061 0.133809912854031 0.0519372171945701 0.0386927456167652 0.166666666666667 0.0224961180124224 0.0439814814814815 0.0838512862409921 0.0206998600567441 0.0548040263113793 0.0174241537271429 8.5 0.176823947874746 0.553543973261395 66.5833333333333 7.91666666666667
"CNO_3microM" 0.0451811103861048 0.180196440029773 0.916666666666667 10 0.00225225225225225 0.0359848484848485 0 0.026894739310466 88.3333333333333 0.013986013986014 0.139168007918008 0.512186308353929 0.0163817408730738 0.0971985993254665 0.00818509183721275 0.517844886594887 0.0361752012032545 0.019140500022853 0.0227236892414295 0.416666666666667 0.162628936592051 0.05809132996633 0.0144675925925926 0.0206747983796303 0.0833333333333333 0.00539881574364333 0.0275297619047619 0.115052655677656 0.0140214688025748 0.0471590909090909 0.0141200757011956 8.33333333333333 0.177061033178064 0.597285817644076 69.9166666666667 8.66666666666667
"CNO_3microM" 0.0604653487524245 0.217223583751128 0.75 11 0 0.0159090909090909 0 0.02962136579704 82.1666666666667 0.00520833333333333 0.118709089113501 0.482457851938272 0.00937328954570334 0.138152950548973 0.0146206876283167 0.550786835713306 0.0288256732889085 0.0178372393889635 0.0244563692480359 1.41666666666667 0.126373237729484 0.0536931818181818 0.021875 0.0171495808008966 0.166666666666667 0.0119752506265664 0.0243824802648332 0.130971907993967 0.0200471981721982 0.0311601592851593 0.0172097192968866 8 0.149575769547023 0.591090044523196 65.5 6.33333333333333
"CNO_3microM" 0.0600037093127623 0.168635932765214 1.5 12 0.00219298245614035 0.0124643874643875 0.00245098039215686 0.0203548036884147 83.4166666666667 0 0.107309892836209 0.543425824147781 0.00561364896835927 0.109537714173805 0.0179893881920108 0.603994324389061 0.0289657657950867 0.0176378689347593 0.058402053786635 0.75 0.0976943558523888 0.117530994833626 0.0104166666666667 0.0314100195414134 0 0.00960404964981624 0.0403749028749029 0.0537158017421175 0.0180957168943439 0.0430819180819181 0.0121812282223109 8.25 0.14844334787642 0.637584026919137 64.0833333333333 8.83333333333333
"CNO_3microM" 0.0566000425033699 0.18505234502822 0.75 13 0.00795948987246812 0.0105676328502415 0.00333333333333333 0.036181353791545 80.5833333333333 0 0.0384963768115942 0.5070958978382 0.00859942650239362 0.122804643878932 0.0203057367762617 0.534324220465525 0.0460243251880334 0.0289484002945181 0.0505877535666772 0.25 0.135529741871171 0.115194060166886 0.0435537439613526 0.0285530994826045 0.166666666666667 0.0121493046872829 0.0232007575757576 0.129412329819938 0.0247418972798755 0.0871074879227053 0.0215153545766495 8.66666666666667 0.127224944297721 0.55645891787113 63.6666666666667 7.08333333333333
"Control" 0.0407109050465726 0.150607354778743 5.16666666666667 1 0.000847831243441769 0.00471154642870871 0.00613981353262352 0.0396343236694322 457.444444444444 0.0078611431450701 0.210707387706977 0.392789221251529 0.0144677709315037 0.103123308832467 0.0115215392566486 0.521104751490171 0.0254461770136327 0.0198433393181134 0.026875666555233 2.98611111111111 0.22269617939695 0.0438961889245895 0.0158919249613245 0.0172211254212488 1.0625 0.0107190622855576 0.0172865707389053 0.09503845978913 0.00554364330848077 0.0346248766893604 0.00937859013879711 47.9861111111111 0.329911888844645 0.544489488133917 362.4375 37.8055555555556
"Control" 0.0592418227728118 0.177895744428129 4.63194444444444 2 0.00178608122964036 0.00660970995248169 0.0035856986915638 0.0451983891530775 352.152777777778 0.00914773681600298 0.185568769195496 0.37704982578747 0.0117551590004811 0.120195465969129 0.0141543822378853 0.476471372011378 0.0335513387961946 0.0261072950357089 0.0347302242509347 2.5625 0.204017784856167 0.0617669015973699 0.0198200977988927 0.0207906535511526 0.888888888888889 0.0132168773051065 0.0238897612001152 0.121949586737185 0.00643974766440611 0.0483761747496326 0.014497485772282 40.6875 0.27841101105215 0.529997452039438 272.444444444444 30.9375
"Control" 0.0589422311113377 0.177128721632094 3.36805555555556 3 0.00347978431720783 0.00937813386481095 0.00246890225658749 0.0440849417664676 262.881944444444 0.0036821915075637 0.154249038188591 0.406448292861336 0.00890950579773878 0.116274684705592 0.0186156318912946 0.483083671099085 0.0333141068569149 0.0300519395220607 0.0401271729117485 2.58333333333333 0.165170344785593 0.075676919657959 0.0240143955072525 0.0193334289053605 0.694444444444444 0.01637580758729 0.0217460275948144 0.115874142212442 0.00751413052047601 0.0635201663497691 0.01595314478742 28.3055555555556 0.238568484648691 0.555298379750845 203.611111111111 24.3125
"Control" 0.0644554057916759 0.178928935148743 2.60416666666667 4 0.00609558740600348 0.0117156105208308 0.00172208929619087 0.0486404005842286 196.875 0.0060553452028692 0.148489293348191 0.406018337774598 0.0101080257267013 0.115188071234578 0.0185563021581101 0.50663331785452 0.0352604212390778 0.0350315197262848 0.0382339315258554 2.24305555555556 0.157672101570092 0.0734317489099254 0.024369098891429 0.018624771770699 0.472222222222222 0.0147452254298386 0.0179320756296398 0.091513334602549 0.00990062263341753 0.0759941228611519 0.0166364272114232 22.2152777777778 0.217614881203255 0.556697409936423 150.111111111111 19.2152777777778
"Control" 0.0607286772002147 0.182154932327321 2.06944444444444 5 0.00527801898206191 0.00990945129468772 0.00173476058961822 0.0417559387782254 154.430555555556 0.00389896557844904 0.120181279990244 0.427667168779793 0.0088394901386155 0.124550345089052 0.018882772934813 0.521285864091461 0.0326571779845372 0.0334466699483061 0.0395875705577534 1.97222222222222 0.129696912134661 0.0722329895763007 0.0217934875727489 0.0214972717436986 0.5 0.0158067149801983 0.018102092752437 0.0989436463879126 0.00958204817226346 0.070078688622384 0.0157448403875617 17.625 0.206519602718645 0.556581529929355 117.243055555556 15.0069444444444
"Control" 0.0519927554831957 0.170855687017996 1.6875 6 0.00609043322499431 0.0138078426258563 0.00439208538545348 0.042847167835885 125.965277777778 0.00502062193197106 0.135959369401735 0.478049324500069 0.0106480161864133 0.102667329309059 0.0205185859547532 0.51218389353146 0.0329110702015617 0.0365168833018205 0.0363408000256018 1.51388888888889 0.133684373776973 0.071602946888404 0.025631658663259 0.0189993223660283 0.402777777777778 0.0169941906795563 0.0171615475426676 0.0978183196343104 0.0108729225413246 0.0710041361297531 0.0173930852949416 12.7430555555556 0.185432323711598 0.586695942668566 97.4027777777778 12.2152777777778
"Control" 0.0559210507673785 0.165496081295968 1.27083333333333 7 0.00631443185975241 0.00569765402454426 0.00409273193696987 0.0451910898807843 101.833333333333 0.0053691011005517 0.122657744098865 0.489922620524369 0.00928040823914842 0.106822706646968 0.0199493749249866 0.504511746452798 0.0306524947904943 0.0405903748792035 0.0306915990796556 1.5 0.121990365039533 0.0636379814639213 0.0280432285896068 0.0209972016592157 0.430555555555556 0.0193883703017132 0.0172158380294759 0.110494509895474 0.00551026383898107 0.0694164072521235 0.0168737336168443 10.7777777777778 0.175993554199175 0.580510591681636 77.3125 10.5416666666667
"Control" 0.0464947964428501 0.155230936993819 1.08333333333333 8 0.00587277334446996 0.00498079263096426 0.00202403185814111 0.03714953921097 97.3125 0.00288577079124137 0.0834276202755657 0.503866689020217 0.0145335688897647 0.0968789355414981 0.0252288041155216 0.551977134935982 0.0308334178861679 0.0327486982661255 0.0326111426703687 1.5625 0.117183157424034 0.0621181901544572 0.043361050277972 0.0147226373847882 0.472222222222222 0.0202479403117342 0.00948020569737207 0.0855456468743486 0.00709068619219424 0.0630083773539781 0.0111621245183964 9.15972222222222 0.169200358478724 0.593185725799525 75.6319444444444 9.38194444444444
"Control" 0.0488359411337414 0.150355028559323 1 9 0.00685764043820014 0.00437557163064907 0.00376239400206223 0.0356287436835226 84.1888111888112 0.009576290225924 0.109917326925345 0.507433555439443 0.0114893925844857 0.100845766486113 0.0202652393043585 0.506290988441689 0.0297008279582498 0.0380362060941506 0.0316134574471117 1.43356643356643 0.12044817047331 0.0523846144736257 0.0294750659653689 0.015610323962961 0.475524475524476 0.0195759073288585 0.0166102766388097 0.0881691245283368 0.00461688910558091 0.0746743683317145 0.0113913268238114 7.97902097902098 0.168417309125522 0.562863750889754 64.6433566433566 8.62937062937063
"Control" 0.0424370161630358 0.137055685450099 0.965034965034965 10 0.0085131449925992 0.00446861105711096 0.00124298866094414 0.034346930091484 85.034965034965 0.00523593049410869 0.113026486696606 0.552133681870569 0.016104431676919 0.0892296222354136 0.0243667291588177 0.567122188920971 0.0275015678225672 0.0304780103840078 0.0226541461580786 1.57342657342657 0.128216356114138 0.0409403527925743 0.0295454183651833 0.0118021315196377 0.384615384615385 0.017190289290874 0.0139082193496319 0.073430710997186 0.00653399930248514 0.0663458576390453 0.0131847356788573 8.5034965034965 0.168973653764569 0.618352920797057 65.2377622377622 8.37062937062937
"Control" 0.0495673301968303 0.133379601884488 1.09219858156028 11 0.00621638651180728 0.00362903417989483 0.00347331566887262 0.0392586712972801 81.1205673758865 0.00445601675599332 0.0988876525294131 0.549431835083691 0.0105761304765847 0.0830819461326274 0.02259269851319 0.561524850310507 0.0283476727032549 0.0336088705653438 0.033353169977245 1.65957446808511 0.115264734813358 0.0619918228686775 0.0293348802889141 0.0179292743116884 0.418439716312057 0.0189393505233637 0.0147944823600487 0.074713105643442 0.00531903536634597 0.0704153152038721 0.0122277160938866 7.94326241134752 0.158102275645818 0.612264401687712 61.5177304964539 8.4822695035461
"Control" 0.0494776001258469 0.147783826943529 1.20567375886525 12 0.00705606613531084 0.00447071716503486 0.00282937925796687 0.0346585792854735 79.7234042553192 0.00281695745149777 0.0947800650645974 0.564401798878123 0.00804884751275542 0.0936365380173307 0.0191287777835568 0.581243412388895 0.0287587443973644 0.032342769165075 0.0296772952029311 1.39716312056738 0.101628414882966 0.0495655660186644 0.0332760792761384 0.017961144923774 0.50354609929078 0.0200197475159372 0.0184254950423549 0.0733650044943893 0.00525631382589414 0.0632332520924034 0.0130282534080688 8.02127659574468 0.142762419178038 0.616917032715482 60.1702127659574 8.42553191489362
"Control" 0.0421302794385662 0.140523055454738 1.14492753623188 13 0.00469305780219653 0.00516256181932469 0.00229382659737205 0.0362430368437013 79.6739130434783 0.00406452212426321 0.103959554470822 0.575706562380552 0.0147672571435018 0.0754944393020377 0.0231990812227484 0.606303821341193 0.0278405464279498 0.0336552688833631 0.0265719592755391 1.6231884057971 0.0994353889988437 0.051349436213127 0.024507732903957 0.0171156027864455 0.5 0.0171511791545149 0.0179070980126685 0.0516295814246896 0.00530331499250016 0.0630536791004599 0.0150359015026382 7.81159420289855 0.139321536729106 0.641804162654045 59.8478260869565 8.7463768115942
"Haloperidol_10microM" 0.0451682293633782 0.162088400970212 5.83333333333333 1 0.00260219052113717 0.0145708668464902 0.00712875612466404 0.0459885857422106 414.166666666667 0.013023364873482 0.184480134265229 0.350898181597328 0.0180484106931938 0.0968071817280014 0.0134642858885359 0.486477297958046 0.0310593516152191 0.0191103591125521 0.0345228433807471 3.41666666666667 0.181459664121457 0.0503667157884337 0.0215114672297135 0.019631780621219 2.08333333333333 0.0135589987209499 0.0219067304020466 0.0982067491421397 0.0142209745018484 0.0277110576165198 0.0231923452844498 38.25 0.328140619538666 0.54812039746538 330.166666666667 34.4166666666667
"Haloperidol_10microM" 0.0361263242767786 0.193127002710737 4.16666666666667 2 0 0.0064549087899718 0.00676640803603717 0.038104026731907 325.833333333333 0.00643971038707881 0.256706269722338 0.319465360587296 0.0200257781673728 0.127207498234368 0.0107411302203161 0.427411628965939 0.0260145234678578 0.0112137759917338 0.0217677453945009 2.75 0.238910282683257 0.0402807896877578 0.0189608766573185 0.0141831929628004 1.58333333333333 0.0149085384912571 0.00883035052419782 0.140663507176829 0.0108052210310267 0.0159592952627008 0.0212078768232126 34.3333333333333 0.355213755181895 0.484997093156617 254.25 28.75
"Haloperidol_10microM" 0.0362048796165503 0.170702061892163 3.25 3 0.00208333333333333 0.00327384517107837 0.00562505773206504 0.0318875102415524 280.25 0.0145043801170283 0.196051421526054 0.345354073207541 0.0482164747983832 0.101133005624159 0.0158392209927479 0.432539909998926 0.0295285738975693 0.00697102802147694 0.0364336522794122 3.16666666666667 0.20601737900663 0.0785560522366393 0.00405844155844156 0.0158121924338063 0.916666666666667 0.00331615788450321 0.0100128183982587 0.099946107802649 0.00568918552156458 0.0184077704407517 0.0325491630665887 28.6666666666667 0.337934517085287 0.503501080878939 221.416666666667 22.8333333333333
