"all_dataset$Group" "CBendsProportion" "IBendsProportion" "JBendsProportion" "Transition_sis_Proportion" "Length4BoutCount" "TimeFactor" "Transition_sgs_Proportion" "Transition_jg_Proportion" "Transition_ess_Proportion" "Transition_gss_Proportion" "Transition_ssg_Proportion" "Transition_sj_Proportion" "Transition_css_Proportion" "Transition_ggs_Proportion" "Transition_se_Proportion" "OBendsProportion" "Transition_sss_Proportion" "ScootsProportion" "Transition_is_Proportion" "Transition_sgg_Proportion" "Transition_gs_Proportion" "Length3BoutCount" "Transition_sc_Proportion" "Transition_os_Proportion" "Transition_jss_Proportion" "Transition_ss_Proportion" "Transition_cs_Proportion" "Transition_oss_Proportion" "Transition_js_Proportion" "Transition_hs_Proportion" "EBendsProportion" "Length6PlusBoutCount" "Transition_sg_Proportion" "Length2BoutCount" "Transition_gj_Proportion" "TotalBoutCount" "Transition_si_Proportion" "Transition_jgs_Proportion" "HBendsProportion" "Length1BoutCount" "Transition_es_Proportion" "Transition_ig_Proportion" "Transition_gg_Proportion" "Transition_hss_Proportion" "Length5BoutCount" "Transition_iss_Proportion" "GBendsProportion" "Transition_so_Proportion" "Transition_sh_Proportion"
"Clozapine_10microM" 0.0204126253127764 0.0447269081304647 0.0274628572142617 0 1.09090909090909 7 0.00308641975308642 0 0.0454028589993502 0.0688791681532153 0.00373619233268356 0.0138888888888889 0.0194381966311791 0.00219298245614035 0 0.0291812290355008 0.596555041942217 0.686764870292345 0.0384220274187469 0.00219298245614035 0.0737152151859642 9.09090909090909 0.00607841232841233 0.0207033236694254 0.00716374269005848 0.595786664027506 0.0149230003487795 0.0215924426450742 0.00395027612769548 0.0115769213978618 0.018591393265785 0.818181818181818 0.00717402889013058 7.81818181818182 0 54.5454545454545 0.00628255924866094 0 0.0166198083969462 33.7272727272727 0.0210460961896172 0.00134408602150538 0.00728914447134786 0.0163517768780927 2 0.0171360713405481 0.15624030835192 0.00189393939393939 0.00628255924866094
"Clozapine_10microM" 0.0420411529826324 0.06577357734311 0.0316515792468606 0.00268817204301075 1.45454545454545 8 0.00750319284802043 0 0.00472541507024266 0.0503756080090896 0.0037037037037037 0 0.019165325199808 0 0.00166666666666667 0.0176944839646801 0.640443531377903 0.56144776463824 0.039775387244206 0.00555555555555556 0.063748564144749 6.54545454545455 0.000957854406130268 0.0152435686918446 0.0166666666666667 0.631273438627621 0.0139187440911579 0.0185185185185185 0.0105218855218855 0.00651878283939913 0.0208013144248813 1.27272727272727 0.0300722775566869 7.18181818181818 0 56.9090909090909 0.00269940787182166 0 0.00521335002705109 38.1818181818182 0.00744514106583072 0.00292929292929293 0.00383141762452107 0.00185185185185185 2.18181818181818 0.0497087718722869 0.164467686463453 0.000957854406130268 0.00177304964539007
"Clozapine_10microM" 0.0147909666043456 0.0782078383776797 0.0207556564898331 0.0043859649122807 1.90909090909091 9 0.0110505965769124 0.00586041334396598 0.0236167341430499 0.115513771860521 0.0016025641025641 0 0.0507478632478633 0.00132275132275132 0.0028735632183908 0.0513556526295589 0.475543433747768 0.561673469951829 0.0450858327023041 0.0016025641025641 0.0990075924310424 7.81818181818182 0.0102880658436214 0.087808255205916 0.0465868196131354 0.534591681127583 0.0230524227234754 0.00264550264550265 0.0225310312115868 0.0301033533557896 0.0559311293087262 0.909090909090909 0.0172280435219826 6.90909090909091 0 55 0.00524037366142629 0 0.00995754670558444 35.7272727272727 0.0131317878028404 0 0.00845539423755798 0.0425622171945701 1.72727272727273 0.0263056302142989 0.207327739932443 0.00271512113617377 0.0036231884057971
"Clozapine_10microM" 0.0189514942882965 0.0754555658142371 0.0134958192991451 0.00918803418803419 2.90909090909091 10 0.010038601114116 0.000599520383693046 0 0.0915158893991846 0.00847953216374269 0.00308641975308642 0.0139108920573451 0 0.00380464858882125 0.0225182856680239 0.487397162969245 0.63346870603613 0.166292376716612 0.00292397660818713 0.114547430467961 9.36363636363636 0 0.0185989752821436 0.0115942028985507 0.529361765404367 0.0132993105849969 0.0369274286608383 0.00965973253143517 0.00208761562178828 0.032385969846953 0.727272727272727 0.0157762800089533 8.72727272727273 0 64.8181818181818 0.00529274382691649 0 0.00668958232053339 41 0.00998086976655607 0 0.00247524752475248 0 2.09090909090909 0.133722856091277 0.197034576726681 0.00148809523809524 0.000825082508250825
"Clozapine_10microM" 0.0345775070910946 0.0812308173740989 0.0352345571809563 0.0132426938783991 2.1 11 0.0171813685964629 0.00136612021857923 0.00520833333333333 0.0760564776678566 0.00777540360873694 0.00136612021857923 0.0318268809023024 0.00157232704402516 0.00764104398118773 0.0132817240599646 0.569758300331212 0.613783022725244 0.0450585249466495 0.00317489114658926 0.0779299033506499 8.6 0.000886524822695035 0.00981800766283525 0.0184397163120567 0.605299518608177 0.0222452126423372 0.0190972222222222 0.0128780245191128 0.00170068027210884 0.0327983209932395 1.5 0.0237140151055765 7.5 0 65.7 0.00737749005807241 0 0.031448493575626 43.6 0.00692075586594163 0.000886524822695035 0.00285305133289271 0.00308641975308642 2.4 0.0428852046379311 0.157645556999776 0 0.00136612021857923
"Clozapine_10microM" 0.0234893565040624 0.0784227442212003 0.0421081908416453 0 2.2 12 0.0159145484686104 0 0.00462962962962963 0.100107727006342 0.00141242937853107 0 0.00451770451770452 0 0.00146198830409357 0.0209681935723904 0.580510305847226 0.614536090426506 0.0513604028294369 0.00462962962962963 0.105510935798129 9.3 0 0.0199986104261099 0.00928381962864721 0.600595513335693 0.0021005072923272 0.00788387857353375 0.00656329019782835 0.00511445241153548 0.0172045493816594 0.9 0.0198205477480472 7.7 0 57.4 0.00300519818063678 0 0.0074989109356117 35.4 0.00460275650510273 0 0.00601914329984505 0.00379338175948345 1.9 0.0831626714736007 0.195771964116925 0 0.00146198830409357
"Clozapine_10microM" 0.0197853735769228 0.0519603204485608 0.0220303658151267 0 2.5 13 0.0114601018675722 0 0.0079849012775842 0.138453304204781 0.00681890414441902 0.00154320987654321 0.0323224642742685 0.00181159420289855 0 0.0170129954343616 0.570204295046853 0.667395983624622 0.0367956237859104 0.00477150537634409 0.102393896784789 11.4 0 0.00383141762452107 0 0.61788732213933 0.0171826606135354 0.00595238095238095 0.00186868686868687 0.0035906505756693 0.032006246279358 1.4 0.0161134937850663 8.4 0 63 0.00409488139825219 0 0.0105054103357241 37.4 0.00997373972189935 0 0.00933182805983864 0.00181159420289855 1.9 0.0272470335349886 0.179303304485324 0.000957854406130268 0
"Clozapine_1microM" 0.0472688835025389 0.149086143670662 0.0632838640489345 0 0.727272727272727 1 0 0 0 0.0670339761248852 0 0 0.0446969696969697 0.0101010101010101 0 0.0338407091344437 0.546166207529844 0.320651358056197 0.105731453462851 0.0181818181818182 0.133817160858903 4.09090909090909 0.0103013945119208 0.0445053333438088 0.0101010101010101 0.477721199953505 0.0526534868640132 0.0264462809917355 0.0226162726162726 0.0227540658575141 0.00705325264489165 0.181818181818182 0.00930735930735931 9.72727272727273 0 127.454545454545 0.00252525252525253 0 0.0215892013939278 112.545454545455 0 0 0.00526695526695527 0.0161616161616162 0.0909090909090909 0.131818181818182 0.266317496639313 0.00202020202020202 0
"Clozapine_1microM" 0.0668634727895629 0.0776317188846143 0.0513314956129814 0 1 2 0.00779220779220779 0 0.00324675324675325 0.0847211611917494 0.00454545454545455 0.00108225108225108 0.101604278074866 0 0.00108225108225108 0.0594775432938914 0.320791953144894 0.39054543307052 0.071136496948367 0 0.0918390431268371 3.27272727272727 0 0.0399245211675223 0.0303030303030303 0.414555085327762 0.0404420141262246 0.0131398013750955 0.0145819093187514 0.0252904989747095 0.0295864712994494 0.0909090909090909 0.00677588555528085 8.09090909090909 0 94.4545454545455 0 0 0.0269411131225884 81.5454545454545 0.0140692640692641 0 0.00108225108225108 0.0053475935828877 0.363636363636364 0.0388973771326712 0.206713661017301 0 0
"Clozapine_1microM" 0.0542050643420506 0.0830107646736262 0.0324968233684323 0.0101010101010101 0.272727272727273 3 0 0 0 0.0888888888888889 0 0 0 0.0202020202020202 0 0.0571344997110509 0.606060606060606 0.450800685624864 0.0633608815426997 0 0.0878893833439288 1.72727272727273 0 0.0227272727272727 0.0181818181818182 0.597266369993643 0.0206611570247934 0.0363636363636364 0.0144628099173554 0.0103305785123967 0.0190478990821457 0.0909090909090909 0.00699300699300699 4.72727272727273 0.0303030303030303 50.6363636363636 0.0144628099173554 0 0.0165773027074397 43.6363636363636 0 0.00206611570247934 0.00413223140495868 0.0181818181818182 0.0909090909090909 0 0.1958178695813 0 0
"Clozapine_1microM" 0.0491088094252087 0.111895919984155 0.0474296402828043 0 0.181818181818182 4 0 0.0494071146245059 0 0.00909090909090909 0 0 0.0545454545454545 0 0 0.0293780046453843 0.281818181818182 0.340542056261027 0.0526938766882966 0 0.214157384117858 1.36363636363636 0 0.0165289256198347 0.0568181818181818 0.301142968865592 0.0122170319798778 0 0.0303232863393291 0 0.0171028466483012 0 0.0053475935828877 2.09090909090909 0 24 0 0.00909090909090909 0.0337888690829867 20 0 0 0 0 0.181818181818182 0.0431818181818182 0.188935671851951 0 0
"Clozapine_1microM" 0.0430217733763972 0.105962474191314 0.0245321807821808 0 0.272727272727273 5 0 0 0 0.149350649350649 0 0 0 0 0 0.0164267676767677 0.61038961038961 0.495300398358954 0.0931523022432113 0 0.166023875114784 1.90909090909091 0.00826446280991736 0.0125934671389217 0.0454545454545455 0.580749048930867 0 0.0454545454545455 0.0151515151515152 0.00432900432900433 0.00536616161616162 0 0.00757575757575758 3 0 23.7272727272727 0 0 0.0184286833855799 18.1818181818182 0 0 0 0 0.272727272727273 0.0357142857142857 0.200052469703553 0 0
"Clozapine_1microM" 0.0166269841269841 0.099265873015873 0.021739417989418 0 0.3 6 0 0 0 0.0458041958041958 0 0 0 0 0 0.0553172514619883 0.574475524475524 0.630824371291477 0.0686868686868687 0 0.0553335553335553 2.3 0.0151515151515152 0.0221445221445221 0.0909090909090909 0.589266289266289 0 0.0524475524475524 0.0606060606060606 0 0.0108333333333333 0.1 0.0034965034965035 1.5 0 19.1 0 0 0.00666666666666667 14.4 0 0.0034965034965035 0 0 0.5 0.00909090909090909 0.15872610211426 0 0
"Clozapine_1microM" 0.0327264215185563 0.087384663386695 0.0417101057695476 0 0.3 7 0 0 0 0.0833333333333333 0 0 0.0606060606060606 0 0 0.0474530361126382 0.492424242424242 0.532710664763659 0.0593434343434343 0 0.12027417027417 1.2 0 0.0524531024531024 0 0.403030303030303 0.0461760461760462 0.0909090909090909 0.012987012987013 0.0178571428571429 0.0173799795709908 0.1 0.0101010101010101 3.3 0 27.5 0 0 0.0357059540676793 22.6 0.00505050505050505 0 0 0 0 0 0.204929174810234 0 0
"Clozapine_1microM" 0.0304215442092154 0.141257328668288 0.026493366960732 0 0.1 8 0 0 0 0.136363636363636 0 0.00909090909090909 0.0227272727272727 0 0 0.0316497657593548 0.397402597402597 0.398853705990491 0.0227272727272727 0 0.116666666666667 1.3 0.00909090909090909 0.0281385281385281 0.0454545454545455 0.421645021645022 0.122077922077922 0.0227272727272727 0.012987012987013 0 0.00562610797743755 0.2 0.0287878787878788 1.7 0 25.7 0.0227272727272727 0 0.0537806637806638 22.1 0.00909090909090909 0 0 0 0.2 0.0311688311688312 0.211917516653818 0 0
"Clozapine_1microM" 0.0205692084959774 0.0748936181762826 0.0269796959962719 0 0.2 9 0 0.012987012987013 0 0.0409090909090909 0 0 0.0227272727272727 0 0 0.0294647144139969 0.618181818181818 0.632243946036274 0.0561688311688312 0 0.0685064935064935 1.3 0 0.0321789321789322 0.0227272727272727 0.496320346320346 0.0101010101010101 0.0227272727272727 0.0101010101010101 0 0.00627450980392157 0.1 0 1.4 0 18.1 0 0 0.016985540711419 15 0.0409090909090909 0 0 0 0.1 0 0.192588766365857 0 0
"Clozapine_1microM" 0.0137163081448796 0.161971979200551 0.0861746464351506 0 0.7 10 0 0 0 0.025974025974026 0 0 0.0151515151515152 0 0 0.0513800943800944 0.463203463203463 0.411646367397964 0.0600649350649351 0 0.0477633477633478 1.7 0 0.0297258297258297 0.0194805194805195 0.500974025974026 0.00667388167388167 0.00432900432900433 0.0992063492063492 0 0.0422347913524384 0 0.00667388167388167 3.6 0 29.1 0.00162337662337662 0 0.0159741496598639 22.9 0.0303030303030303 0.00162337662337662 0 0 0.2 0.012987012987013 0.216901663429058 0.00162337662337662 0
"Clozapine_1microM" 0.0218735362997658 0.0814682039272203 0.0228788806821594 0 0.3 11 0 0 0 0.00826446280991736 0.0454545454545455 0 0 0 0 0.116753888188314 0.362258953168044 0.46579037811005 0.122077922077922 0.0454545454545455 0.0209486166007905 0.6 0 0 0.00826446280991736 0.437323546019198 0 0 0.0169395821569735 0.00909090909090909 0.0555815768930523 0 0.0776021080368906 2 0 21.5 0 0 0.0227547589022999 18.3 0.0909090909090909 0 0.0303030303030303 0 0.3 0.0757575757575757 0.212898776997138 0 0
"Clozapine_1microM" 0.0259715284715285 0.0997366522366522 0.0647932067932068 0 0.3 12 0 0 0.0227272727272727 0.0454545454545455 0 0.00233100233100233 0.0227272727272727 0 0 0.0112645687645688 0.425757575757576 0.522834526584527 0.0274475524475525 0 0.142385392385392 3 0 0.0170940170940171 0.00606060606060606 0.458197358197358 0.00909090909090909 0.0378787878787879 0.0124320124320124 0.111596736596737 0.0131002331002331 0 0 2.5 0 42.3 0.00699300699300699 0 0.0255681818181818 36.3 0.0101010101010101 0 0.00909090909090909 0.0303030303030303 0.2 0.0454545454545455 0.236731102231102 0 0
"Clozapine_1microM" 0.0457992493238395 0.128257713749517 0.0489876911188387 0.0227272727272727 0.3 13 0 0 0 0.0454545454545455 0 0 0.0151515151515152 0 0 0.0551025970083347 0.481060606060606 0.552328150750282 0.0645276292335116 0 0.0726786582401556 1.7 0 0.0276813204620691 0.0606060606060606 0.49072389286293 0.0462566844919786 0.0151515151515152 0.0552989790957705 0.0118411000763942 0.0143897996357013 0.1 0.0151515151515152 2.6 0 23.3 0.00757575757575758 0 0.0201927747419551 18.6 0 0 0 0.0113636363636364 0 0.053030303030303 0.134942023671532 0 0
"Clozapine_3microM" 0.0159497066324949 0.0791145648009621 0.0286496859331078 0 0.916666666666667 1 0 0 0 0.146562810159301 0 0.00120772946859903 0.00855263157894737 0 0 0.0131964661175575 0.787884508279245 0.537176595183017 0.0388351091724815 0 0.17520851815221 7 0 0.00967668488160291 0.0285250162443145 0.699603148231088 0.00591473743647657 0.00641025641025641 0.0127843841611958 0.0109682330815617 0.000448028673835126 0.166666666666667 0.0201790359399055 8.25 0 76.3333333333333 0.00990953490953491 0 0.0182742600983045 58.75 0 0 0.00595238095238095 0.0198717948717949 1.25 0 0.307190692560721 0.00136612021857923 0
"Clozapine_3microM" 0.0135283291986236 0.0811835975135759 0.025381014435048 0 0.833333333333333 2 0.0208333333333333 0 0.00260416666666667 0.196378968253968 0 0 0.00833333333333333 0 0.00909090909090909 0.0105725644749502 0.600698360484545 0.62571504892548 0.0224820670472844 0 0.250012491821498 5.25 0 0.00694444444444444 0.0285714285714286 0.640545259605819 0.00347222222222222 0.0210526315789474 0.0151972624798712 0.00513833992094862 0.00693063446969697 0.25 0.025462962962963 4.66666666666667 0 50.25 0 0 0.0134483674964358 38.8333333333333 0.00151515151515152 0 0 0.00260416666666667 0.416666666666667 0.0303819444444444 0.22324044348619 0 0.00347222222222222
"Clozapine_3microM" 0.0286904016489295 0.0449966212928187 0.0270923715417657 0 0.333333333333333 3 0.0119047619047619 0 0 0.133815836940837 0 0 0.0416666666666667 0 0 0.00729995765385047 0.642947330447331 0.668511378975588 0.019193687726158 0 0.103078802367852 4.5 0.00694444444444444 0.0261363636363636 0.0203598484848485 0.704944595055065 0.014520202020202 0.0416666666666667 0.0077386770935158 0.00520833333333333 0.00238480437679828 0.0833333333333333 0.0113673478910041 3.66666666666667 0 46.8333333333333 0 0 0.0261908990925362 37.4166666666667 0.0121578690127077 0 0 0 0.833333333333333 0.00520833333333333 0.194833565417713 0 0
"Clozapine_3microM" 0.0200243610957897 0.0480042542542543 0.00959270282186949 0 0.333333333333333 4 0 0.0208333333333333 0 0.204426129426129 0 0 0 0 0 0.0243384009009009 0.481288156288156 0.673548399590066 0.101851851851852 0 0.186463742407139 3.58333333333333 0 0.0240384615384615 0.0170634920634921 0.624291243347847 0.0291666666666667 0.0472222222222222 0.011039886039886 0 0.00170068027210884 0.166666666666667 0.00231481481481481 2.5 0 26.5833333333333 0 0 0.0325243610957897 19.1666666666667 0 0 0 0 0.833333333333333 0 0.190266839969221 0 0
"Clozapine_3microM" 0.00689578467356245 0.0509907668724094 0.00908821225317389 0 0.333333333333333 5 0.00595238095238095 0 0.0208333333333333 0.0446428571428571 0.0166666666666667 0 0.0119047619047619 0 0 0.0132957376314864 0.675 0.670710153553883 0.0290965207631874 0.0166666666666667 0.0840768799102132 2 0.00694444444444444 0.00694444444444444 0 0.630527497194164 0.0176767676767677 0.0208333333333333 0.00378787878787879 0 0.00859830628349147 0 0.0939955106621773 2.66666666666667 0 30.5 0 0 0.00555555555555556 25.0833333333333 0.0107323232323232 0 0.010662177328844 0 0.416666666666667 0.0208333333333333 0.234865483176438 0.00833333333333333 0
"Clozapine_3microM" 0.010747408619749 0.0346036941781623 0.0224660165484634 0 0.583333333333333 6 0 0 0 0.0828703703703704 0 0 0 0 0 0.00409165302782324 0.606018518518519 0.773153034830666 0.0192708333333333 0 0.0902534113060429 2.66666666666667 0 0.0135416666666667 0.0263888888888889 0.59974719785575 0 0 0.0109375 0.0118634259259259 0.00368589743589744 0.0833333333333333 0.0043859649122807 1.83333333333333 0 20.4166666666667 0 0 0.00448717948717949 15 0 0 0 0 0.25 0.0347222222222222 0.146765115872059 0 0
"Clozapine_3microM" 0.011682431886167 0.0794716483072053 0.00950176366843033 0 0.166666666666667 7 0.00641025641025641 0 0 0.0532852564102564 0 0 0 0 0 0.0144434183873832 0.664797008547009 0.706062225760427 0.0528083028083028 0 0.0844078144078144 1.41666666666667 0 0.06002331002331 0.046875 0.640167055167055 0.00694444444444444 0.0972222222222222 0.0152380952380952 0 0.00416666666666667 0.166666666666667 0.0296300921300921 2.33333333333333 0 23.5833333333333 0.00757575757575758 0 0.0100454227812718 18.9166666666667 0.0166666666666667 0 0 0 0.583333333333333 0.0416666666666667 0.164626422542449 0 0.00320512820512821
"Clozapine_3microM" 0.00138888888888889 0.0207214784001442 0.00601851851851852 0 0.5 8 0.0138888888888889 0.0166666666666667 0 0.054029304029304 0 0 0.0166666666666667 0 0 0.0283267139957647 0.684859584859585 0.683726021373258 0.00925925925925926 0 0.0860886506001449 2.75 0 0.0363425925925926 0.0166666666666667 0.714439948886788 0.00925925925925926 0.113888888888889 0.00925925925925926 0.00308641975308642 0.0162994891443167 0.0833333333333333 0.0127840909090909 2.33333333333333 0 24.1666666666667 0.00757575757575758 0 0.0899862568715642 18.4166666666667 0 0 0 0 0.0833333333333333 0.0166666666666667 0.153532632807545 0 0
"Clozapine_3microM" 0.0078125 0.0535542822966036 0.0173814192343604 0 0.333333333333333 9 0.00555555555555556 0 0 0.0694444444444444 0 0 0 0 0 0.0211287707769465 0.451388888888889 0.708198737230476 0.0287114845938375 0 0.0818107546048722 1.66666666666667 0 0.0160233285233285 0.105555555555556 0.54300533344651 0.0208333333333333 0.0291666666666667 0.0360449735449735 0.0119047619047619 0.00639005602240896 0.0833333333333333 0.00297619047619048 2 0 18 0.00490196078431373 0 0.00499392795092721 13.6666666666667 0 0 0 0 0.25 0.00555555555555556 0.180540306488277 0 0
"Clozapine_3microM" 0.00520833333333333 0.065595689033189 0.017775974025974 0 0.0833333333333333 10 0.0277777777777778 0 0 0.136904761904762 0 0 0 0 0 0.0368356180856181 0.66984126984127 0.660731571669072 0.0284090909090909 0 0.0681577681577682 2.33333333333333 0 0.0257936507936508 0.0119047619047619 0.725324675324675 0 0.0285714285714286 0.00416666666666667 0.0138888888888889 0.00689935064935065 0.0833333333333333 0.00925925925925926 1.75 0 27.0833333333333 0.0277777777777778 0 0.016504329004329 22.5 0.0138888888888889 0 0 0 0.25 0.0416666666666667 0.107115800865801 0 0
"Clozapine_3microM" 0.0354941966044125 0.0434197049206858 0.0243603097904189 0 0.25 11 0 0 0 0 0 0.0119047619047619 0.0208333333333333 0 0 0.0453347315589076 0.658928571428571 0.657101485728551 0.10016835016835 0 0.0614814814814815 1.91666666666667 0 0.0802910052910053 0 0.712027417027417 0.00833333333333333 0.136904761904762 0 0.00833333333333333 0.0440499613519781 0.166666666666667 0 2.58333333333333 0 24.5 0 0 0.0186011904761905 19.0833333333333 0 0 0 0 0.5 0.0166666666666667 0.131638419568855 0 0
"Clozapine_3microM" 0.0396306818181818 0.0818576388888889 0.074008655394525 0 0.0833333333333333 12 0.00757575757575758 0 0 0 0 0 0.0277777777777778 0 0 0.0209911616161616 0.577741702741703 0.639638801968965 0.0972222222222222 0 0.0543859649122807 1.91666666666667 0 0.00416666666666667 0.0119047619047619 0.523391812865497 0.0472222222222222 0 0.00555555555555556 0 0 0.0833333333333333 0.0180555555555556 0.833333333333333 0 10.9166666666667 0 0 0.0144675925925926 7.75 0 0 0 0 0.25 0.0416666666666667 0.129405467720685 0 0
"Clozapine_3microM" 0.00741505968778696 0.0572707595434868 0.0420656784293148 0 0.727272727272727 13 0.0329861111111111 0 0 0.0347222222222222 0 0 0.00694444444444444 0 0 0.0237193362193362 0.776041666666667 0.730013151954997 0.00685483870967742 0 0.036857825567503 2.36363636363636 0.00416666666666667 0 0.0520833333333333 0.774701314217443 0.00416666666666667 0 0.0220430107526882 0.0319444444444444 0.0314393939393939 0.0909090909090909 0.0165770609318996 1.18181818181818 0 14.6363636363636 0 0 0.0165600813328086 10.0909090909091 0 0 0 0.00694444444444444 0.181818181818182 0 0.0915165388928758 0.00268817204301075 0
"CNO_10microM" 0.15135679159341 0.185100062906465 0.0822716901801306 0 0.416666666666667 1 0 0 0.0277777777777778 0.0972222222222222 0 0.00238095238095238 0.201851851851852 0 0.00555555555555556 0.0492464645719599 0.25787037037037 0.285708178358372 0.104523228749235 0 0.121387646892425 3.16666666666667 0 0 0.183333333333333 0.399454173066032 0.0926716227715689 0 0.0786656822311015 0.0421008741660916 0.0180012088397182 0 0.0171878972794305 6.16666666666667 0 63.1666666666667 0.0180311890838207 0 0.0534707608679161 53.25 0.0217592592592593 0 0 0.00925925925925926 0.166666666666667 0.118518518518519 0.174844842682028 0 0
"CNO_10microM" 0.120565266986149 0.165652274012316 0.137512337111511 0 0.333333333333333 2 0 0.0416666666666667 0.0555555555555556 0.0722222222222222 0 0.0138888888888889 0.111111111111111 0 0 0.10168819021668 0.202777777777778 0.199416674175988 0.10913961038961 0 0.0835672198172198 1.33333333333333 0.0119047619047619 0.0968879268879269 0.169444444444444 0.345128066378066 0.0390740740740741 0.0277777777777778 0.0938558201058201 0.0252380952380952 0.0342861605447519 0 0 3.41666666666667 0 31.75 0.0166666666666667 0 0.0470307640142043 26.5 0.0244107744107744 0 0 0 0.166666666666667 0.194444444444444 0.1938483329384 0 0
"CNO_10microM" 0.091406007232575 0.252070703943779 0.101121685202732 0.0208333333333333 0.416666666666667 3 0.0277777777777778 0.00595238095238095 0 0.0277777777777778 0 0.0115079365079365 0.140277777777778 0 0 0.0937871628573616 0.122222222222222 0.260409558117425 0.0454451345755694 0 0.217512077294686 1.66666666666667 0 0.0369565217391304 0.184722222222222 0.252950310559006 0.0579882677708765 0.05 0.12123878536922 0.0353692201518288 0.0268966202587073 0 0.00833333333333333 3 0 30.1666666666667 0.055952380952381 0 0.0617370981326748 25 0 0 0 0.00833333333333333 0.0833333333333333 0.0291666666666667 0.112571164254745 0 0.00595238095238095
"CNO_10microM" 0.0842997241587385 0.209209013927566 0.090980359288101 0 0.25 4 0 0.00252525252525253 0 0.00641025641025641 0 0 0.103632478632479 0 0 0.150754060381076 0.31517094017094 0.198810216131822 0.0318362193362193 0 0.124981962481962 1.33333333333333 0 0.128968253968254 0.061965811965812 0.365891053391053 0.140764790764791 0 0.0395743145743146 0.0534632034632035 0.056446598517125 0.0833333333333333 0 2.91666666666667 0 30 0.00946969696969697 0.00641025641025641 0.0555863417454257 25.3333333333333 0 0 0 0 0.0833333333333333 0.00641025641025641 0.153913685850146 0 0
"CNO_10microM" 0.156975505001821 0.180980039067607 0.0394743351526473 0 0.166666666666667 5 0 0.0138888888888889 0 0 0 0.0416666666666667 0.125 0 0 0.0783539377289377 0.194444444444444 0.314033942799823 0.091540404040404 0 0.086489898989899 0.75 0 0.0347222222222222 0.0555555555555556 0.277777777777778 0.0422979797979798 0.0416666666666667 0.0555555555555556 0.0568181818181818 0.0230562314273748 0 0.0277777777777778 2.08333333333333 0 16.8333333333333 0.0138888888888889 0 0.0296142793987622 13.8333333333333 0.0833333333333333 0 0 0.0416666666666667 0 0.0416666666666667 0.177511729423027 0 0
"CNO_10microM" 0.087356108673073 0.182147098932813 0.101147349674135 0 0.0833333333333333 6 0 0 0.0138888888888889 0.0654761904761905 0 0 0.0119047619047619 0 0 0.0560669997165533 0.200892857142857 0.338311176670552 0.0992735478029596 0 0.0565486800780918 1.33333333333333 0.00555555555555556 0.0322751322751323 0.107638888888889 0.509301700478171 0.0326797385620915 0.0416666666666667 0.0852212602212602 0.00490196078431373 0.0455468341182627 0.0833333333333333 0 1.66666666666667 0 19.6666666666667 0 0 0.0588534481391624 16.3333333333333 0.00757575757575758 0 0 0 0.166666666666667 0.058531746031746 0.130570984075448 0 0
"CNO_10microM" 0.0747713414634146 0.228124260657289 0.0874278132662279 0 0.0833333333333333 7 0 0 0.0208333333333333 0.125 0 0 0.0416666666666667 0 0 0.0743126129177958 0.25 0.311953222458812 0.169444444444444 0 0.1 0.666666666666667 0 0.0138888888888889 0.0625 0.415277777777778 0.0652777777777778 0 0.0277777777777778 0.0277777777777778 0.00694444444444444 0 0.0833333333333333 1.33333333333333 0 12.4166666666667 0 0 0.0503956155632985 10.25 0.0138888888888889 0 0 0 0.0833333333333333 0.0833333333333333 0.166070689228718 0 0
"CNO_10microM" 0.0981523378582202 0.11877342428813 0.0766822638146168 0 0.0833333333333333 8 0 0 0.0277777777777778 0.0416666666666667 0 0 0.208333333333333 0 0 0.0804094394167924 0.236111111111111 0.371405085927145 0.056547619047619 0 0.0702380952380952 0.666666666666667 0 0.0833333333333333 0 0.383134920634921 0.114087301587302 0 0 0.0654761904761905 0.0235294117647059 0 0.0208333333333333 1.41666666666667 0 11.75 0 0 0.0526897938662645 9.5 0.0396825396825397 0 0 0.0694444444444444 0.0833333333333333 0 0.178358243064125 0 0
"CNO_10microM" 0.0725440917107584 0.280787037037037 0.100004409171076 0 0.0833333333333333 9 0 0 0.0208333333333333 0 0 0 0.0902777777777778 0 0 0.0302777777777778 0.0763888888888889 0.321929012345679 0.113756613756614 0 0.0833333333333333 0.833333333333333 0 0.0300925925925926 0.166666666666667 0.30489417989418 0.0419973544973545 0.0416666666666667 0.0833333333333333 0 0.0345899470899471 0 0 0.5 0 8.5 0 0 0.01 7 0.00925925925925926 0 0 0 0 0.0208333333333333 0.0665343915343915 0 0
"CNO_10microM" 0.0455759687467005 0.200675307077746 0.138751627776018 0.0104166666666667 0 10 0.0104166666666667 0 0 0.0104166666666667 0 0 0 0 0 0.0463687396614226 0.258928571428571 0.372057978155539 0.144764957264957 0 0.00641025641025641 0.833333333333333 0 0.0267094017094017 0 0.338675213675214 0.0267094017094017 0.0520833333333333 0.0208333333333333 0.00641025641025641 0.00962059620596206 0.0833333333333333 0.00641025641025641 0.75 0 10.25 0.00641025641025641 0 0.0172805288658947 8.33333333333333 0 0 0 0.0119047619047619 0.166666666666667 0.135416666666667 0.0863359201773836 0 0
