"Length4Transition_cs_Proportion" "Length6PlusTransition_es_Proportion" "Length2Transition_ig_Proportion" "Length4Transition_is_Proportion" "Length6PlusBoutCBendsProportion" "Length5BoutEBendsProportion" "Length5Transition_iss_Proportion" "Length4BoutCBendsProportion" "Length2Transition_se_Proportion" "Length5Transition_sg_Proportion" "Length2Transition_gi_Proportion" "Length4Transition_sgs_Proportion" "Length3Transition_hs_Proportion" "Length5Transition_css_Proportion" "Length2Transition_si_Proportion" "Length2Transition_js_Proportion" "Length6PlusTransition_sgg_Proportion" "Length2Transition_jg_Proportion" "Length6PlusTransition_ggg_Proportion" "Length6PlusTransition_is_Proportion" "Length5Transition_cs_Proportion" "Length6PlusTransition_iss_Proportion" "Length6PlusBoutEBendsProportion" "Length3Transition_hss_Proportion" "Length4Transition_iss_Proportion" "Length3BoutJBendsProportion" "Length3Transition_js_Proportion" "Length6PlusBoutIBendsProportion" "Length6PlusTransition_sgs_Proportion" "Length3BoutHBendsProportion" "Length6PlusBoutGBendsProportion" "Length4BoutIBendsProportion" "Length3Transition_jss_Proportion" "Length5BoutCBendsProportion" "Length2Transition_hs_Proportion" "Length4BoutEBendsProportion" "Length3Transition_ess_Proportion" "Length4Transition_sgg_Proportion" "Length5BoutGBendsProportion" "Length4Transition_gg_Proportion" "Length6PlusTransition_gg_Proportion" "Length4Transition_sg_Proportion" "Length6PlusBoutScootsProportion" "Length2Transition_os_Proportion" "Length4BoutScootsProportion" "Length2Transition_cs_Proportion" "Length2BoutHBendsProportion" "Length3Transition_sg_Proportion" "Length4Transition_gss_Proportion" "Length5Transition_gss_Proportion" "Length5Transition_gs_Proportion" "Length3Transition_oss_Proportion" "Length3Transition_es_Proportion" "Length5BoutScootsProportion" "Length3Transition_os_Proportion" "Length2Transition_sg_Proportion" "Length6PlusTransition_sg_Proportion" "Length4Transition_gs_Proportion" "Length2BoutJBendsProportion" "Length6PlusTransition_gss_Proportion" "Length3BoutOBendsProportion" "Length3BoutIBendsProportion" "Length6PlusTransition_gs_Proportion" "Length2BoutCount" "Length4Transition_sss_Proportion" "Length2BoutOBendsProportion" "Length2Transition_es_Proportion" "Length6PlusTransition_ssg_Proportion" "Length4Transition_ss_Proportion" "Length3Transition_is_Proportion" "Length3Transition_iss_Proportion" "Length4BoutGBendsProportion" "Length2Transition_is_Proportion" "Length2BoutCBendsProportion" "Length3BoutEBendsProportion" "Length2Transition_gg_Proportion" "Length2BoutIBendsProportion" "Length6PlusTransition_sss_Proportion" "Length1BoutJBendsProportion" "Length6PlusTransition_ss_Proportion" "Length3BoutGBendsProportion" "Length5Transition_ss_Proportion" "Length2BoutEBendsProportion" "Length5Transition_sss_Proportion" "Length4BoutCount" "Length3BoutScootsProportion" "Length3Transition_gs_Proportion" "Length2BoutScootsProportion" "Length3BoutCount" "Length2Transition_gs_Proportion" "Length5BoutCount" "Length2BoutGBendsProportion" "Length3Transition_gss_Proportion" "Length1BoutHBendsProportion" "TotalBoutCount" "Length3Transition_cs_Proportion" "Length1BoutOBendsProportion" "Length3Transition_css_Proportion" "Length3Transition_ss_Proportion" "Length6PlusBoutCount" "Length3BoutCBendsProportion" "Length1BoutIBendsProportion" "Length3Transition_sss_Proportion" "Length1BoutCount" "Length2Transition_ss_Proportion" "Length1BoutScootsProportion" "Length1BoutCBendsProportion" "Length1BoutEBendsProportion" "Length1BoutGBendsProportion" "TimeFactor" "Group"
0.0138888888888889 0.00703871292106586 0.0335549645390071 0.0462962962962963 0 0.00363636363636364 0.0378787878787879 0.0178571428571429 0.0111111111111111 0 0.0128841607565012 0 0.00925925925925926 0.0138888888888889 0.0522194782168186 0 0.0129419191919192 0 0.0129419191919192 0.00971250971250971 0.0104166666666667 0.00925925925925926 0.0933484504913076 0.0185185185185185 0.0555555555555556 0.0203485838779956 0.0254357298474946 0.0136054421768708 0.00252525252525253 0.0189814814814815 0.120842781557067 0.0892857142857143 0.0508714596949891 0.02 0.0178191489361702 0.0416666666666667 0.0514705882352941 0.0347222222222222 0.105454545454545 0.0324074074074074 0.0230769230769231 0.037037037037037 0.766912320483749 0.0182748538011696 0.55952380952381 0.0087719298245614 0.0528817611404397 0.009375 0.0833333333333333 0.0656565656565656 0.0492424242424242 0.0259259259259259 0.0438589324618736 0.790909090909091 0.012962962962963 0.0243424940898345 0.0126068376068376 0.0740740740740741 0.00118203309692671 0.0599897787397787 0.0103703703703704 0.0517102396514161 0.0487899355546414 11.5833333333333 0.152777777777778 0.027254157853262 0.0326392777155655 0.0154671717171717 0.240740740740741 0.0486247276688453 0.0889161220043573 0.202380952380952 0.222952272080912 0.00932017543859649 0.0380283224400871 0.0069813829787234 0.252645021241046 0.373977873977874 0.0417613502876789 0.415014397367339 0.0743572984749455 0.307765151515152 0.0476740388204554 0.273989898989899 2 0.694667755991286 0.0584150326797386 0.426489946793698 8.58333333333333 0.164503290584618 1.33333333333333 0.182552865615576 0.079656862745098 0.0711281404030034 75.3333333333333 0.114419934640523 0.0165098691834579 0.228839869281046 0.452450980392157 1.33333333333333 0.0915359477124182 0.212461486827393 0.180351307189542 50.3333333333333 0.0435505319148936 0.201022289456696 0.123263163993979 0.0846575687100436 0.249196131137749 3 "NDMC_3microM"
0.0277777777777778 0.00213675213675214 0.0129521016617791 0.0561868686868687 0.00925925925925925 0.0680952380952381 0.0141975308641975 0.0357142857142857 0.00347222222222222 0.00833333333333333 0.0137361518409906 0.0454545454545454 0.0254960317460317 0.0277777777777778 0.0121578690127077 0.0132779406972955 0.031216577540107 0 0.0514371657754011 0.0265734265734266 0.0208333333333333 0.0138047138047138 0.0126984126984127 0.0509920634920635 0.0767045454545455 0.0182245737801293 0.0181878306878307 0.0466269841269841 0.0166122004357298 0.036331569664903 0.265787037037037 0.107142857142857 0.0363756613756614 0.0285714285714286 0.0192320059679992 0.0438311688311688 0.0274470899470899 0 0.11 0 0.0732418653471285 0.0397727272727273 0.665628306878307 0.0416666666666667 0.713474025974026 0.0389886770935158 0.0365786472535199 0 0.0767045454545455 0.0691358024691358 0.0625 0.0211640211640212 0.013723544973545 0.699047619047619 0.0105820105820106 0.0176767676767677 0.0492795703322019 0.0587121212121212 0.0377905398066688 0.0449878688849277 0.00940623162845384 0.0813932980599647 0.0409915620441936 10.75 0.233901515151515 0.0462962962962963 0.10080109241824 0.025701871657754 0.33270202020202 0.0635912698412698 0.0603174603174603 0.0909090909090909 0.118321907530312 0.0461944715976974 0.0227513227513227 0.00268817204301075 0.164824532821137 0.251406219053278 0.0737213448196446 0.290686895950054 0.0621105232216343 0.355092592592593 0.163565836634597 0.293827160493827 2.16666666666667 0.684479717813051 0.0641203703703704 0.417169001846421 7.75 0.0737280487386599 2.33333333333333 0.0875806737436619 0.0835978835978836 0.0270115050317574 157.666666666667 0.0913359788359788 0.05976464402812 0.182671957671958 0.395701058201058 1.75 0.0853027630805408 0.265811605817444 0.164417989417989 132.833333333333 0.0932151523726226 0.150011978239417 0.145997057018914 0.117573640513057 0.160108224531647 4 "NDMC_3microM"
0.0132275132275132 0.0209401709401709 0.051878078817734 0.0271164021164021 0 0.0285714285714286 0.0601851851851852 0.0461309523809524 0 0.00347222222222222 0.026021711366539 0.0138888888888889 0.0147875816993464 0.025462962962963 0.0148809523809524 0.0109355044699872 0.00555555555555556 0.00518837803320562 0.0222222222222222 0.0189434748258278 0.0190972222222222 0.0218954248366013 0.0457142857142858 0.0295751633986928 0.0406746031746032 0.0120697167755991 0.0150871459694989 0.0993661100803958 0.0104575163398693 0.0162745098039216 0.0631389443889444 0.0706845238095238 0.0246187363834423 0.0261904761904762 0.0345169677066229 0.113095238095238 0.00800653594771242 0.0555555555555556 0.0404761904761905 0.0439814814814815 0.0245098039215686 0.0462962962962963 0.731066374102088 0.00462962962962963 0.551339285714286 0.055287584382412 0.0404693486590038 0.0114106753812636 0.0431547619047619 0.0300925925925926 0.0225694444444444 0.146632996632997 0.0178921568627451 0.773809523809524 0.0745419885125767 0.0349502827951104 0.0140774258421317 0.0767195767195767 0.0302332299458736 0.0163398692810458 0.0596335908100613 0.0573044167161814 0.0210218702865762 11.3333333333333 0.183035714285714 0.0162037037037037 0.0412333515781792 0.00800653594771242 0.251322751322751 0.0592939195880372 0.113032283620519 0.181919642857143 0.142925561029009 0.0963137809402177 0.0187581699346405 0.0260844280240832 0.235373715258773 0.303104575163399 0.0572577581236661 0.367334177260648 0.0851713210536739 0.418402777777778 0.0587940156905674 0.363425925925926 2.16666666666667 0.710570409982175 0.0786863735393147 0.335051389649091 9.33333333333333 0.0902378671775223 1.5 0.18756081615277 0.098767082590612 0.0693193301477865 160.083333333333 0.0502723311546841 0.105747571068311 0.100544662309368 0.461687958011487 1.33333333333333 0.0402178649237472 0.22015031820346 0.201099227569816 134.333333333333 0.025462962962963 0.172981243963139 0.143512770765984 0.081254372833277 0.149776634894376 5 "NDMC_3microM"
0.00555555555555556 0.00320512820512821 0.0519476372924649 0.139814814814815 0.0238095238095238 0.0642857142857143 0.0648148148148148 0.03 0.00825281803542673 0.03125 0.0112290085116172 0 0.00902382458359688 0.0162037037037037 0.0403283111994546 0.0178571428571429 0.0184782608695652 0 0.0184782608695652 0.0359241452991453 0.0121527777777778 0.0404164675903806 0.0144199346405229 0.0180476491671938 0.161111111111111 0.029336917562724 0.0262544802867384 0.157175925925926 0.0036231884057971 0.0072190596668775 0.145722455648926 0.125833333333333 0.0525089605734767 0.0166666666666667 0.0889322464916247 0.03625 0.0256377819945182 0.0347222222222222 0.0952380952380952 0.0416666666666667 0.0325854700854701 0.0231481481481482 0.658872159975101 0.0043859649122807 0.61375 0.0460700362016151 0.0626858050810548 0.0107395108581067 0.0708333333333333 0.0648148148148148 0.0486111111111111 0.0165770609318996 0.0162911132194813 0.728571428571429 0.00828853046594982 0.0036231884057971 0.0255074786324786 0.0796296296296296 0.0185141537228652 0.0319716515368689 0.00663082437275985 0.133513598987982 0.0288461538461538 12.5833333333333 0.23125 0.00239234449760766 0.0823553135712845 0.0221014492753623 0.381018518518518 0.155086443179422 0.292117330803289 0.1475 0.110006322026956 0.0467741323004481 0.0174773350200295 0.0790200138026225 0.13376820361749 0.2524287306896 0.0633427979725636 0.291933760683761 0.0787887413029728 0.364583333333333 0.0718575577784131 0.291666666666667 2.16666666666667 0.682856841661396 0.0672807294960995 0.388717207242813 8.5 0.203169968900262 1.25 0.275290595759309 0.112992831541219 0.0588486583207287 90.75 0.0524430740037951 0.051941503216655 0.0979417035631457 0.444175627240143 1.08333333333333 0.0441766814252582 0.220222423228482 0.134919881931267 65.0833333333333 0.0523453551002277 0.180490938077804 0.122044281128096 0.0939398275918863 0.209169570463785 6 "NDMC_3microM"
0 0.00347222222222222 0.0542105841018884 0.0518518518518519 0 0.0335714285714286 0.0790343915343915 0 0.00416666666666667 0.0243055555555556 0.0036231884057971 0.0104166666666667 0.0141991006929087 0.0502645502645503 0.00737179487179487 0.0144927536231884 0.015625 0.00907112233357006 0.0416666666666667 0.0267557651991614 0.0376984126984127 0.0118055555555556 0.0902777777777777 0.0175438596491228 0.0534722222222222 0.0214054958367786 0.0231336813901762 0.132777777777778 0.0225694444444444 0.0165783971864871 0.256077694235589 0.179545454545455 0.0462673627803524 0.0361904761904762 0.026647653354037 0.0518939393939394 0.0306956115779645 0.0104166666666667 0.0716666666666667 0.025462962962963 0.0498652291105121 0.0138888888888889 0.520866750208855 0.0415505388331475 0.535227272727273 0.0209730362091681 0.0390016183229027 0.0152927299308878 0.140277777777778 0.0439814814814815 0.0329861111111111 0.0462344720496894 0.0254172502334267 0.758095238095238 0.0231172360248447 0.0107962213225371 0.0317160826594789 0.1375 0.0418404365171113 0.0256944444444444 0.0208747412008281 0.0612907821751542 0.0386605271039233 17.25 0.264583333333333 0.0280456958424793 0.0421491805931165 0.0173611111111111 0.380555555555556 0.0643097337575901 0.118281121650519 0.193560606060606 0.158171688217356 0.0681958553128829 0.0317623716153128 0.0200864480040681 0.160083047570135 0.0986111111111111 0.0804204359881926 0.125224618149146 0.0781074338757068 0.564484126984127 0.0749716552705011 0.470238095238095 2.91666666666667 0.71076845168412 0.0549764908910655 0.398902211406426 11.5833333333333 0.185163548991668 2.83333333333333 0.188959479757562 0.0622161949864198 0.0564910893720951 120.666666666667 0.0683502033536527 0.037506479725528 0.133228184485083 0.477047094408112 0.916666666666667 0.0592123264256121 0.204543576407746 0.249813690818537 85.0833333333333 0.094351891653241 0.239197385363372 0.113089139876855 0.0849192572812384 0.183832635984973 7 "NDMC_3microM"
0.00252525252525253 0.00639204545454545 0.0118903841729929 0.08253367003367 0.030952380952381 0.0222222222222222 0.0277777777777778 0.00252525252525253 0.00231481481481481 0.0208333333333333 0.0036231884057971 0.00378787878787879 0.00554778653558211 0.0648148148148148 0.0231746031746032 0.00213675213675214 0.0147061809616634 0 0.0108989197530864 0.0250512549032286 0.0486111111111111 0.0292929184344303 0.0219444444444445 0.00670960815888352 0.106123737373737 0.0198477495792074 0.0297716243688111 0.0576805555555556 0.0159418468241998 0.00369852435705474 0.0662599206349207 0.113510101010101 0.0595432487376221 0.0740740740740741 0.0612805310631398 0.0747053872053872 0.0405857949717599 0.0176767676767677 0.107407407407407 0.0117845117845118 0.0262976044226044 0.0143097643097643 0.777180555555556 0.0385630110630111 0.716329966329966 0.0270642320642321 0.0568528002520097 0.0154970760233918 0.0487373737373737 0.0555555555555556 0.0625 0.0325550187869028 0.0288961363522767 0.718518518518519 0.0162775093934514 0.0185570508396595 0.0261615757503915 0.0405723905723906 0.0148720471447744 0.0275616080327768 0.0108516729289676 0.0890661887569651 0.0333261491156228 17.5833333333333 0.328282828282828 0.0240180526544163 0.0429305999958174 0.0260183981562336 0.446464646464646 0.119744043183717 0.165803169566574 0.0666666666666667 0.275376592007027 0.0305013453827683 0.0408197581157154 0.0647559968212142 0.215764751278585 0.520008663328129 0.0504976176388198 0.585987116003563 0.0974797835493906 0.475694444444444 0.0664949894198906 0.398148148148148 4 0.681579315952119 0.101942315257252 0.42101731162996 11.5 0.107944302074737 1.58333333333333 0.170478702237596 0.146580831802037 0.0663348164904744 128.083333333333 0.0793294015435847 0.0510479281957193 0.158658803087169 0.500116226675432 2.33333333333333 0.0566570067605798 0.253833794674906 0.194897989119957 91.0833333333333 0.0816184339010426 0.201946023523865 0.114615041660579 0.0754853852880284 0.186239392527608 8 "NDMC_3microM"
0 0 0.0158730158730159 0.0625 0 0.103076923076923 0.00462962962962963 0 0.0416666666666667 0.0104166666666667 0.0181252681252681 0 0.0159722222222222 0.0183404558404558 0.0109126984126984 0.0228576791076791 0.00666666666666667 0.0109126984126984 0.00666666666666667 0.0220961267957931 0.0137553418803419 0.0206944444444444 0 0.0319444444444444 0.09375 0.0374542124542124 0.0468177655677656 0.039484126984127 0.0123611111111111 0.0266666666666666 0.0769179894179894 0.114583333333333 0.0936355311355311 0.0664102564102564 0.140189296439296 0 0.0383547008547009 0 0.11974358974359 0.00694444444444444 0.010752688172043 0 0.878968253968254 0.00396825396825397 0.71875 0.0104166666666667 0.0821487071487071 0.00347222222222222 0.09375 0.0275997150997151 0.031116452991453 0.0208333333333333 0.030715811965812 0.630769230769231 0.0104166666666667 0.0927981552981553 0.0155677089770527 0.0694444444444444 0.0262665262665263 0.0301388888888889 0.0166666666666666 0.0812393162393162 0.0277005314547028 9.5 0.208333333333333 0.00595238095238095 0.0218253968253968 0.01 0.298611111111111 0.049465811965812 0.085042735042735 0.114583333333333 0.1314216001716 0.0216450216450216 0.0312393162393162 0.0119047619047619 0.0983459108459108 0.401111111111111 0.117543348461458 0.421194772557398 0.0916300366300365 0.243589743589744 0.0370890370890371 0.22542735042735 1.58333333333333 0.645976800976801 0.101449938949939 0.536445536445536 6.83333333333333 0.155955062205062 2.16666666666667 0.19210687960688 0.0987332112332112 0.048047764712114 70.25 0.0864087301587301 0.0558133226059416 0.168650793650794 0.388721001221001 1.41666666666667 0.0691269841269841 0.202205941708577 0.116651404151404 48.75 0.16457528957529 0.281135910425118 0.144618576528428 0.0481305890604913 0.102504546497872 9 "NDMC_3microM"
0.0300925925925926 0.00757575757575758 0.00520833333333333 0.0555555555555556 0.00793650793650794 0.0466666666666667 0 0.0300925925925926 0.0235479797979798 0.0277777777777778 0.0043859649122807 0 0.0178179824561404 0.0439814814814815 0.0148148148148148 0.025219298245614 0.00595238095238095 0 0.0119047619047619 0.0256665385741473 0.0399305555555556 0.0302478720956982 0.00925925925925928 0.025219298245614 0.0833333333333333 0.0166203703703704 0.020775462962963 0.0803828630217519 0.0369047619047619 0.0184210526315789 0.105145369034258 0.145833333333333 0.0415509259259259 0.0383333333333333 0.0399344320396952 0.111111111111111 0.110416666666667 0.0138888888888889 0.126666666666667 0.037037037037037 0.015625 0.0185185185185185 0.771300972689862 0.0294790005316321 0.583333333333333 0.0554697191210349 0.0272939925571505 0.00954861111111111 0.0902777777777778 0.0833333333333333 0.0902777777777778 0.0511086744639376 0.0658188242069821 0.728333333333333 0.0255543372319688 0.052046783625731 0.036262077294686 0.0601851851851852 0.0151315789473684 0.0616071428571429 0.020443469785575 0.0542453039163565 0.0691028395685878 9.5 0.204861111111111 0.0301116427432217 0.0370547581073897 0.0220238095238095 0.326388888888889 0.0473844807726387 0.0657285575048733 0.115740740740741 0.155014509126351 0.0848022993088783 0.0563587630692893 0.0266081871345029 0.112917331206805 0.432687773176904 0.0581343606398612 0.505572779956627 0.0579693868509657 0.501736111111111 0.0607934609250399 0.400462962962963 1.58333333333333 0.712636895268474 0.049119761208577 0.477345494417863 7.75 0.151948763955343 1.58333333333333 0.191604199893674 0.08864522417154 0.053657680448186 84.3333333333333 0.0739226143009038 0.0629333745240821 0.147845228601808 0.471762028176502 1.58333333333333 0.0633047581073896 0.159763648908112 0.206504740386319 62.25 0.102745104554315 0.312806147765646 0.0826746081341783 0.0741790466158633 0.195851132964071 10 "NDMC_3microM"
0.0138888888888889 0.0055995453037488 0.0404761904761905 0.0578703703703704 0.00396825396825397 0.00444444444444444 0.0333333333333333 0.0479166666666667 0 0.0145833333333333 0.00490196078431373 0.00833333333333333 0.0184208152958153 0.0347222222222222 0.0291666666666667 0.00833333333333333 0.00427961153113283 0 0.0128388345933985 0.00805984069368824 0.0260416666666667 0.00454084455098654 0.0535001078104527 0.0368416305916306 0.0729166666666667 0.0288982902619266 0.0359472703222703 0.0352510293039307 0.0186134046005581 0.0161517775154139 0.0635632416100671 0.0994791666666667 0.0718945406445406 0.0277777777777778 0.0369047619047619 0.0541666666666667 0.0701058201058201 0 0.0566666666666667 0 0.0154769106674733 0.00555555555555556 0.817587897320067 0.00925925925925926 0.704166666666667 0.0208333333333333 0.0209033613445378 0.018452380952381 0.0375 0.0263888888888889 0.0197916666666667 0.0986531986531987 0.0388407888407888 0.808888888888889 0.0493265993265993 0.0336134453781513 0.0205967873947776 0.025 0.0482843137254902 0.0348111214406008 0.041934496479951 0.0301499846954392 0.0316661854914282 7 0.270138888888889 0.0487472766884532 0.14224245253657 0.011877324588616 0.381944444444444 0.041456228956229 0.0724957912457912 0.034375 0.179582944288827 0.0728622004357298 0.042677860859679 0.0119047619047619 0.151083488951136 0.554867797979698 0.0706738529548632 0.58827677993704 0.0480672526127071 0.55625 0.0784741674447557 0.519444444444444 2.08333333333333 0.739540425904062 0.037286556036556 0.405759803921569 7.08333333333333 0.116102552131964 1.91666666666667 0.173885387488329 0.0454064454064454 0.0465406656227855 64.3333333333333 0.0722973785473786 0.068637013383648 0.144594757094757 0.556419853294853 4.33333333333333 0.0525799116708207 0.143467207303164 0.286423761423761 41.9166666666667 0.0665421724245254 0.371104554620886 0.0922607278311738 0.0617402464070437 0.145575731876436 11 "NDMC_3microM"
0.0305555555555556 0.00252525252525253 0.00595238095238095 0.00925925925925926 0.00569815805109923 0.0166666666666667 0.0138888888888889 0.034375 0.0191102756892231 0.0104166666666667 0 0.0138888888888889 0.00378787878787879 0.0277777777777778 0.0043859649122807 0 0.00274891774891775 0 0.00608225108225108 0.00512594640501617 0.0208333333333333 0.00456203805877008 0.0643241943241944 0.00757575757575758 0 0.0100673400673401 0.0125841750841751 0.0558612236031591 0.00864785420340976 0.0113636363636364 0.0775527797871439 0.03125 0.0251683501683502 0.0333333333333333 0.0684523809523809 0.0541666666666667 0.0400132275132275 0.0638888888888889 0.0333333333333333 0.0425925925925926 0.00858585858585859 0.0703703703703704 0.79323031090107 0 0.685416666666667 0.0444444444444444 0.0756752993595099 0.00595238095238095 0.0416666666666667 0 0.0208333333333333 0.0492784992784993 0.0350529100529101 0.81 0.0246392496392496 0.0043859649122807 0.0120389945971341 0.0462962962962963 0 0.025802201913313 0.0197113997113997 0.0604124579124579 0.0254228329809725 5.83333333333333 0.255555555555556 0.0277777777777778 0.102443609022556 0.00971995083106194 0.359259259259259 0.0530934343434343 0.0585016835016835 0.16875 0.105701754385965 0.0388888888888889 0.0528439153439153 0.00595238095238095 0.0819896964633807 0.350777350221795 0.0426973208223208 0.378590918125802 0.0312578162578162 0.360416666666667 0.159092174881649 0.313888888888889 1.58333333333333 0.758400673400674 0.0271675084175084 0.46427179058758 5.5 0.148652882205514 1.16666666666667 0.152304372041214 0.0270833333333333 0.0304810503823662 54.1666666666667 0.0652988215488216 0.0422759496772655 0.130597643097643 0.520917508417509 2.66666666666667 0.0559427609427609 0.098564643794907 0.346599927849928 37.4166666666667 0.0694444444444444 0.534857801864381 0.0880940134229608 0.0901331185870659 0.072896101448733 12 "NDMC_3microM"
0.0185185185185185 0.0087719298245614 0.0486111111111111 0.0527777777777778 0.00462962962962964 0.0571428571428571 0.0138888888888889 0.0240740740740741 0.0277777777777778 0.0520833333333333 0 0 0.00347222222222222 0 0.0211640211640212 0 0.00378787878787879 0 0.00652356902356902 0.0131738437001595 0 0.0136258417508417 0.0721560846560847 0.00694444444444444 0.0791666666666667 0.00555555555555555 0.00694444444444444 0.0486772486772487 0.00820707070707071 0.0361111111111111 0.057161511328178 0.137962962962963 0.0138888888888889 0.0571428571428571 0.0446428571428571 0.0555555555555556 0.0513888888888889 0 0.128571428571429 0 0.0125757575757576 0 0.817375525708859 0.0119047619047619 0.62962962962963 0.0119047619047619 0.0376984126984127 0.0173611111111111 0.01875 0.0694444444444444 0.0625 0.0381944444444444 0.0576388888888889 0.628571428571429 0.0190972222222222 0.0555555555555556 0.0105263157894737 0.0236111111111111 0.00925925925925926 0.0172558922558923 0.0152777777777778 0.0627777777777777 0.0165071770334928 4.25 0.183333333333333 0.0141093474426808 0.0929232804232804 0.00631313131313131 0.3 0.0284722222222222 0.0173611111111111 0.0236111111111111 0.0654761904761905 0.0467372134038801 0.0502777777777777 0 0.110449735449735 0.357081228956229 0.0218804259645026 0.386273923444976 0.113333333333333 0.260416666666667 0.179232804232804 0.166666666666667 2 0.670833333333333 0.0604166666666667 0.45679012345679 4.16666666666667 0.0866402116402116 0.916666666666667 0.145723104056437 0.1125 0.0312051920060849 188.833333333333 0.0572916666666667 0.0776870017429286 0.114583333333333 0.438541666666667 2.08333333333333 0.0458333333333333 0.0833162191790681 0.261111111111111 175.416666666667 0.116071428571429 0.469124658066549 0.0989035255496318 0.109555135538455 0.108327841952779 13 "NDMC_3microM"
0 0 0 0.037037037037037 0 0 0.0277777777777778 0 0 0 0 0 0 0.0231481481481482 0.0408508158508159 0 0 0 0 0 0.0173611111111111 0 0 0 0.0555555555555556 0.0133838383838384 0.0162878787878788 0.0178571428571429 0.0138888888888889 0 0.126488095238095 0.0348484848484849 0.025 0.0333333333333333 0.04504662004662 0 0.00833333333333333 0.0833333333333333 0 0.0833333333333333 0 0.0611111111111111 0.813988095238095 0.0417637917637918 0.712878787878788 0.0487373737373737 0.031993006993007 0.00520833333333333 0.0291666666666667 0 0 0.0520562770562771 0.009375 0.926666666666667 0.0260281385281385 0.0197811447811448 0.0194805194805195 0.0194444444444444 0.0145687645687646 0.0439814814814815 0.0173520923520923 0.0337662337662337 0.0437229437229437 10 0.481944444444445 0.0310800310800311 0.015993265993266 0.0138888888888889 0.565740740740741 0.046482683982684 0.0846320346320346 0.179545454545455 0.0747474747474747 0.0545940170940171 0.0131944444444444 0.0128205128205128 0.0830581455581456 0.203703703703704 0.0502609284744619 0.238311688311688 0.0499278499278499 0.378472222222222 0.0164141414141414 0.365740740740741 1.58333333333333 0.854987373737374 0.0446834415584416 0.597299922299922 7.33333333333333 0.261195286195286 0.666666666666667 0.170991970991971 0.0893668831168831 0.0238299043950802 148.916666666667 0.0260822510822511 0.0257731280245761 0.0462121212121212 0.787838203463203 0.416666666666667 0.0173881673881674 0.0887339507960401 0.635037878787879 128.916666666667 0.306449106449106 0.629202664169583 0.0387157519230507 0.0249204420049373 0.118563230212271 1 "NDMCHigh_100microM"
0 0 0 0.0426587301587302 0 0 0.0263888888888889 0 0.00297619047619048 0.009375 0 0.0163690476190476 0.00109649122807018 0 0.0141369047619048 0.0101190476190476 0 0.00595238095238095 0 0.0138888888888889 0 0.0166666666666667 0.00833333333333335 0.00219298245614035 0.0580357142857143 0.00796971793010275 0.00682261208576998 0.128571428571429 0.0125598086124402 0.00146198830409357 0.0317857142857143 0.0349025974025974 0.01364522417154 0 0.0257352941176471 0.0282467532467532 0.0168350168350168 0.0476190476190476 0.0791666666666667 0.0317460317460317 0 0.0496031746031746 0.684404761904762 0.00992063492063492 0.815097402597403 0.0130952380952381 0.0189440359477124 0 0.0639880952380952 0.0722222222222222 0.0541666666666667 0 0.00841750841750842 0.842916666666667 0 0.0418677727501257 0.0104515050167224 0.0535714285714286 0.0115079365079365 0.0188397129186603 0.00252525252525252 0.0268136671645443 0.0156772575250836 14.6666666666667 0.538095238095238 0.00496031746031746 0.00520833333333333 0.0125598086124402 0.649404761904762 0.032644743171059 0.0526798372193109 0.101461038961039 0.150527454571572 0.00952380952380952 0.0109722960600154 0.022481684981685 0.091231572757308 0.182024189261031 0.0347472365663411 0.232369804108935 0.0623246080199956 0.527083333333333 0.0115035597572362 0.480555555555556 2.58333333333333 0.879857286517587 0.0801047349965007 0.671695104323781 13.6666666666667 0.261539359333477 2.33333333333333 0.180633663721899 0.160209469993001 0.0160373742509902 176.166666666667 0.0121127752176139 0.00786962995280596 0.0242255504352279 0.824670299792329 1.25 0.00807518347840928 0.0679385031388277 0.688432173215705 141.666666666667 0.396567505207211 0.682963248182426 0.0226055288235941 0.0140359886840838 0.153802490400932 2 "NDMCHigh_100microM"
